META_Base_Incubation_Period,META_Base_Infectious_Period,META_R0,META_Campaign_Efficacy,logscoreweights_regularized_for_distributions,logscore_age_at_infection,logscore_statewide_case_counts,total_logscore_for_scatterplots,SuiteID,ExpID
7.77384760655621,8.00312918132057,1.13765150114159,0.0703678127114799,-724.680253193837,-12985.6623748106,-8948.56954598705,-21934.2319207977,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
2.80821779784419,11.758549825593,1.60701403963433,0.0378024804034463,374.473142765721,-3706.6967636402,866.06969346285,-2840.62707017735,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
7.53511229152435,5.54146765905944,1.45299215866983,0.0616215963032464,374.153138713061,-3721.0919867434,1050.31267953087,-2670.77930721253,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.52121469690467,4.74762326407028,1.92957559060743,0.014898884120821,375.201377397785,-3713.2241558806,1075.37375632645,-2637.85039955415,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.35691323029146,6.65070148503878,1.76615427221991,0.175309115620741,370.823160407805,-3725.62197229759,643.275572441075,-3082.34639985652,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
3.30707754472201,7.88664917964199,1.37769966469334,0.018806712139966,373.658593712326,-3723.38724944485,1015.82240264829,-2707.56484679656,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.90011606307961,4.08726193115255,3.03406480111758,0.108398382670785,363.621216133243,-3816.98646954953,1068.02755293528,-2748.95891661425,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
2.11296605968242,11.2566300112786,1.92511908406668,0.0298212593971805,374.724590030576,-3710.87354275228,969.106565395139,-2741.76697735714,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.37642943295726,6.8363689780193,1.4905363065102,0.0274702633381882,374.920192778216,-3708.76468427107,963.531625355933,-2745.23305891514,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
2.30180271014604,5.26519532299674,2.37919798717,0.0330368392859825,371.900899434408,-3740.47426852247,1036.10673187015,-2704.36753665233,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
6.2405745775568,5.86926417405872,1.98921623958411,0.0887650343284489,373.820546361452,-3719.71304935334,980.356382658181,-2739.35666669515,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.01612213976997,4.68991914556079,3.35985802222481,0.0868182981300831,358.234728381838,-3864.18243322286,1047.50873550618,-2816.67369771668,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.1541193473139,6.99788238167249,2.53147790733547,0.0399354806108646,369.848476258075,-3757.1435190696,1007.26580323211,-2749.87771583749,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
7.3477794354214,9.54946729622755,1.73686320224537,0.0470257594952711,375.945663748588,-3705.0272791946,1051.400963866,-2653.6263153286,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.06330655886134,10.6885399272179,2.5542673040533,0.168576087053487,368.645090101706,-3762.94023887542,926.725713608163,-2836.21452526726,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
3.9806937582292,9.20585341518455,2.52899530023872,0.0519398030134351,369.661450193352,-3756.84823166572,975.609451450048,-2781.23878021568,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.19316114505045,11.4722298265305,1.76877401062973,0.0362822648693183,374.061460277414,-3708.74160255522,839.504837787006,-2869.23676476822,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
9.30721786326266,12.206731284511,2.95669303397742,0.155840976301387,363.828521286005,-3811.10057588112,1003.70519623835,-2807.39537964277,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.04080440543019,9.53587958177409,1.48312208546953,0.0186115512124576,377.5173786399,-3702.71750705439,1240.77155397163,-2461.94595308276,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.08068290805169,3.08457635668738,2.48864844388161,0.0342252182755501,370.611683647866,-3750.86555129386,1016.7201829503,-2734.14536834357,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
3.23560621904751,9.92259415214986,1.47368813915422,0.0396748898172456,375.604083211027,-3712.35917653361,1119.52372388146,-2592.83545265215,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.96614022192709,7.28993968475947,2.23353502507444,0.0413518503076666,372.873518917868,-3731.39115936867,1030.83419102745,-2700.55696834122,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.47097912262777,5.43977087735292,1.67190643628808,0.0271343579948751,374.188399273737,-3706.32656733179,819.143489682404,-2887.18307764938,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.54756808655222,9.03835149644825,2.52171664467679,0.090116232330358,370.0515094567,-3757.39457507724,1040.51947995641,-2716.87509512083,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.57024702538634,5.67370197759488,2.42425744808203,0.015880057339451,370.792274499343,-3745.07209289004,950.02993110179,-2795.04216178825,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
6.22527516572882,7.42677992384217,1.83840031519482,0.0613009748403664,373.856173097657,-3712.04095531193,862.733128009196,-2849.30782730274,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.30431081737498,4.91328142862542,1.22362310189398,0.0782878969097875,301.113412813152,-3697.68924728315,-9841.85168141999,-13539.5409287031,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
3.2997886408064,9.82522294362381,1.94360669269465,0.0737666931574831,372.125909395254,-3720.48219682482,748.635019069373,-2971.84717775544,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
6.0800339811114,6.44614922447694,1.81506452696091,0.0664867962747907,373.498396186496,-3712.98234677461,826.275516204917,-2886.70683056969,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
3.00759174209894,4.93489154005012,1.53033454384843,0.137154969991441,365.365378353992,-3735.76644662723,19.6665459662245,-3716.09990066101,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.2018816984493,11.5843471879629,1.67000210576231,0.0919947253645284,374.856684764047,-3705.92986055402,909.029291842697,-2796.90056871132,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.72808822350944,12.2206770428368,1.73553590372268,0.119185244414876,373.238320507466,-3716.30803356668,842.035607097837,-2874.27242646885,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
1.1575732255737,11.1771382444255,1.91975461041787,0.103566148027375,375.106511373498,-3713.22555705727,1061.73546765584,-2651.49008940143,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
6.37360808544248,15.7912400441497,2.54535919721549,0.134516084282736,368.537771786785,-3758.65950260277,842.780095897133,-2915.87940670564,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
6.72509381468954,15.1715069885849,3.47262923008685,0.103090702674393,355.608897478882,-3885.62449925462,1012.46214198863,-2873.16235726599,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
3.65290526701004,6.41809712374975,2.0972757126667,0.0845974394930956,372.610100906204,-3723.61111973045,868.421363136452,-2855.189756594,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
6.81326437634141,8.64503890569494,1.28231164730488,0.0740494568888322,369.177961469468,-3726.24026429938,416.259597349219,-3309.98066695016,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
8.11149565110964,8.44483617565741,2.67301201128117,0.127204260520591,368.033523061132,-3775.1462897346,1033.9568735124,-2741.1894162222,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.51532550146363,6.49557164495734,2.28716962217202,0.0830473303709541,371.747368474364,-3736.14519197913,944.73304893036,-2791.41214304877,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
3.65140589085797,10.6596540714303,2.37746645118035,0.0581821468629862,372.051155341387,-3737.10172402207,1003.78287046863,-2733.31885355344,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
8.38000638438821,7.22557854316498,1.67693900798763,0.0286796881133936,375.674743019987,-3708.17364417069,1062.73021856486,-2645.44342560583,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.87454156046211,13.7524796724429,2.53512146898363,0.126521656488691,370.053204798148,-3758.9006870274,1064.86140032757,-2694.03928669984,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.61519558248915,5.85893110118885,2.04604460014004,0.079522984542114,373.793699603476,-3718.57768232024,958.324576980055,-2760.25310534018,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
3.62080604560134,6.80530044255785,1.60274810420677,0.0796112204657135,374.305468025413,-3706.09387917069,832.278379346122,-2873.81549982456,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.59243660754085,9.24114256774616,3.72393491002599,0.185509816220107,351.376774615446,-3924.27457410526,1021.43764726422,-2902.83692684105,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
8.20719305894703,4.20229302236524,1.78598455473072,0.135533776744905,373.389885803517,-3714.01302103576,827.140809234298,-2886.87221180146,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.55362017772566,8.35691329275094,1.42758055378291,0.121833482319312,368.215583956913,-3723.04062533425,226.483012099218,-3496.55761323504,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
6.48002256831311,12.1473654630822,2.29478813607858,0.0939530292822414,371.699826091272,-3738.32073902032,972.695698424124,-2765.6250405962,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.43694112945167,6.10981865942315,2.39823975560958,0.0981441893420781,370.96238365643,-3744.5753186468,966.577261830445,-2777.99805681636,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
3.79793747935765,11.1413517720989,1.383544217358,0.0612848294435805,373.25511481949,-3732.27052047401,1099.85377854653,-2632.41674192748,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.87700717513544,6.56344899571024,1.73544771492607,0.000836995888727765,376.102461806604,-3706.56091792482,1098.51810390384,-2608.04281402098,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
1.63816502121281,16.2039353929988,1.87450405933335,0.0588720381582228,373.310971706161,-3713.75083975399,811.582278706757,-2902.16856104724,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.43916470223691,14.6965012390144,2.21428070978469,0.133482153403301,371.306035555082,-3726.99574474089,734.789952741808,-2992.20579199909,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
6.14797511392482,9.08460304047036,2.48161049008762,0.08045380144175,370.424276935384,-3752.39147554033,1014.1484042963,-2738.24307124403,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
3.18582660569672,5.19740568287463,1.10876829540329,0.0818001872335574,-925.105415762075,-12985.6623748106,-37809.7929558133,-50795.4553306239,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
3.99495138117444,5.9212927879388,2.76850240425637,0.12676636245736,366.754423937571,-3786.11973225262,1025.34168000792,-2760.7780522447,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.0969148695709,4.31280995422464,2.3369068266671,0.0125387324455885,372.374170153667,-3734.99207103492,1016.54255564258,-2718.44951539234,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
1.89248872485591,4.33293298040945,2.06034612954903,0.0495538030231511,374.066668381578,-3721.539416641,1045.01983015886,-2676.51958648214,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
2.47050696383183,10.226744167161,2.44028276053303,0.00424611854813943,371.10803130202,-3744.58272770634,987.669067748116,-2756.91365995823,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.11697519254632,14.2662693271793,2.29142751647205,0.154307724345323,369.249406801678,-3742.14939414825,681.093802769296,-3061.05559137895,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
7.17883380047045,5.88945517170684,2.53585143636464,0.135879533409696,369.901085291904,-3761.957115106,1091.85904068599,-2670.09807442002,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.16029113058375,11.7025598997989,2.03372125550029,0.0894754458351458,373.900011185956,-3713.3230135346,889.55874428707,-2823.76426924753,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
7.65311154832738,12.3785213858716,2.61153398071484,0.0791241116376749,369.64251877864,-3764.60601028639,1097.00778566219,-2667.59822462421,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.24993666641327,7.94344851159612,1.00708722230963,0.0225036769078978,-925.105415762075,-12985.6623748106,-37809.7929558133,-50795.4553306239,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.65479580203114,7.31275064230037,2.40495706163704,0.0727972635672832,371.51153864799,-3743.62288093284,1030.41657719169,-2713.20630374115,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
2.58922614045344,10.4795332318016,2.65319644342322,0.134041182548418,368.091399487866,-3772.34005878025,997.39138369244,-2774.94867508781,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.70676523553714,5.26862915549812,1.57859466321039,0.0742777145730196,375.748339617205,-3704.03617868923,1007.12868086096,-2696.90749782826,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
2.74999570362886,6.57193290508875,1.89944306922331,0.0650994081328725,376.048576888813,-3710.90404913957,1160.24877517798,-2550.65527396159,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
1.72913092868194,10.8317330410968,2.07246295055828,0.0840582899961948,372.989685128898,-3722.36956588751,903.216629717232,-2819.15293617028,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.86297921573144,4.57604508480573,1.54870444701144,0.0162174967222253,373.29343325471,-3710.99014988732,764.885703831101,-2946.10444605622,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
6.57578407642643,11.3445358884054,2.32750297617807,0.0945386550813953,371.428333975344,-3741.96269233207,991.872086718287,-2750.09060561378,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
6.46339642793828,11.0609294626483,2.29148394043125,0.0953117702536802,371.350517727508,-3737.68357685032,912.200699321997,-2825.48287752832,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.15175006045067,13.0106630094968,2.57166673498649,0.0561730091220191,369.629722249424,-3763.09222338652,1070.94449505722,-2692.1477283293,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
6.15887742865828,10.2816948543021,2.41628555464222,0.0758815742356609,372.350398185693,-3742.86001033092,1139.00642099019,-2603.85358934072,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
3.95946633275209,3.98280487954409,3.23568976496685,0.0881006813264449,360.452262126526,-3846.38587106239,1082.08860017374,-2764.29727088865,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
2.88405954516687,24.500092050359,2.09147775933649,0.0677509251089691,373.735228055916,-3720.40403928289,979.126385533931,-2741.27765374896,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.97289180941665,3.63165853756642,1.39830695288922,0.128365028077853,309.232222109397,-3710.19984663935,-8472.57355306148,-12182.7733997008,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
3.72282718282022,6.59211123977933,2.78458857312307,0.0296994425255952,367.035402552569,-3783.07704599706,1017.11962047877,-2765.95742551829,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
3.85730421114098,4.0012919858621,1.5358034158652,0.0677974177712961,373.949376518407,-3703.04319940323,732.190326058011,-2970.85287334522,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
3.91016480745413,11.793939949109,2.29893265873483,0.0453033236582469,371.448097936837,-3734.80854674136,880.251767721978,-2854.55677901938,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
7.17172519780751,3.4166459165363,2.1907105445609,0.0909842950212098,373.372049381643,-3731.93285017946,1111.28963078369,-2620.64321939577,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.38219451689802,8.03183104848207,2.74033245178165,0.0758137314657697,366.992928752623,-3783.88258399097,1023.89200118898,-2759.99058280199,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
7.74740376740876,3.12236963575131,2.04467246332973,0.0304939375250626,373.537277610777,-3716.63287869149,890.282951971583,-2826.34992671991,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
7.64291498266474,15.1294899848152,1.92722334947989,0.0283030622071497,375.631605983373,-3707.02220312708,1038.09542859478,-2668.9267745323,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.37228152372584,18.7290298527209,1.65773309466017,0.0963305584494092,374.551921573864,-3718.63240862082,1068.38416152531,-2650.24824709551,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.30197641647485,8.8966015977385,1.60470033747713,0.0873021613002098,375.518699281992,-3704.91005567956,988.042504435653,-2716.86755124391,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
6.64102129671056,11.5007968985325,3.3710416407048,0.134557228529341,357.856420205591,-3866.51156763435,1030.29850871054,-2836.21305892381,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
3.98463447437298,6.04425055267488,2.4553679220565,0.147970786171442,369.092931348407,-3748.59125946405,761.631182551109,-2986.96007691294,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
7.06328894834623,6.00938929020906,2.50796971063362,0.029994802159685,370.038374927586,-3754.04992192326,985.113657300307,-2768.93626462296,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
6.51838508261705,8.89499369948785,1.36973691921797,0.0466244276273188,373.375777698877,-3727.65485860505,1043.37864327478,-2684.27621533027,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.66925770027486,14.5543249786814,1.52327041856949,0.0984585284590453,373.148732922677,-3725.94871330116,983.38587063966,-2742.5628426615,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.77839001595499,15.5195568272761,2.75424791648607,0.0127604900355327,367.635373290083,-3775.80086691452,987.096541360011,-2788.70432555451,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.77083051140138,13.4838211953361,3.17946957921416,0.138676460797762,361.100773928043,-3838.4751248263,1048.90235981486,-2789.57276501144,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
2.88808158712886,5.34488573073156,1.78419425784361,0.0577705501844985,375.327634831697,-3710.3699412497,1047.88739271519,-2662.48254853451,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
1.57557950159016,13.8044119284026,2.0118916121285,0.0873711284431588,373.380089153425,-3725.02224619367,1001.87769414766,-2723.144552046,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.68471838845219,9.75558879522883,2.16957449247047,0.0147841938525946,374.049793821306,-3724.19931632449,1085.14828841559,-2639.05102790889,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
3.17556567657474,22.7474535184676,2.61429206861811,0.0794809171632209,368.573613154207,-3768.32392111377,1002.57194898177,-2765.751972132,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
7.95676948818808,11.0918472649396,2.83297530771388,0.169869894447703,365.422735152727,-3798.77282802796,1036.02802739577,-2762.74480063219,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
6.42963806233959,5.98660356790912,2.10015539045081,0.0889186424161287,372.552249706533,-3723.19486824289,853.430766582857,-2869.76410166004,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.51241157054832,8.09520491912753,2.88408521184008,0.122431386234511,365.202839880451,-3799.16146190877,1010.58125028111,-2788.58021162766,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.81020417943977,4.07491757129028,2.18871280251453,0.0713078007719874,374.036241601552,-3727.42130636435,1134.74860940885,-2592.67269695549,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.80456675714569,10.0774467901434,1.64844013361411,0.140315539962715,371.31731205217,-3734.00310530078,848.531537280599,-2885.47156802018,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.4928276493538,7.87314876641716,2.74554804949721,0.0992939134401035,366.305080080407,-3783.83220113777,924.03566673873,-2859.79653439904,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
1.0766305743437,8.12531116486044,1.31133309845428,0.0354976440967048,371.494190458039,-3730.90101286886,824.368548815172,-2906.53246405369,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
6.9789223120452,6.39388756656007,3.3453054270736,0.119469863422717,357.900606941061,-3864.02065871454,996.806855901222,-2867.21380281332,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
3.71026441210968,9.91433510580034,2.27314724937434,0.0946022021323331,372.126263691534,-3734.695740853,976.102742184657,-2758.59299866834,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.66072452970061,7.98317605576384,1.35801515951626,0.0357695444291698,374.022977723621,-3717.97762036577,981.739635009436,-2736.23798535633,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.22571328329876,8.64978243433524,1.02988458340624,0.0429370970714837,-925.105415762075,-12985.6623748106,-37809.7929558133,-50795.4553306239,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
6.31270819457349,5.17492797189908,1.93255638178704,0.104786516391779,372.343149801347,-3717.75887947905,736.344560014402,-2981.41431946464,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.936453719068,4.67956287075122,2.90516879655302,0.0884359505184886,364.939211303838,-3801.94593010845,1017.17022644366,-2784.77570366479,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
4.6364103697577,13.1686841515012,1.97976836867458,0.0322668573323293,373.276747995502,-3716.35185660907,848.270334053159,-2868.08152255591,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
6.61859994353478,8.53084724460865,1.47750882248593,0.0340001669217165,375.010457811014,-3712.989482279,1044.12655820577,-2668.86292407323,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
3.84599633421601,6.84521372755574,1.88218262301385,0.00666414466313538,374.227689461536,-3706.65963839284,830.130413702431,-2876.52922469041,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
3.72994249133573,6.83795633037733,1.50163771364233,0.061544570957279,372.754189953503,-3713.93022648553,734.275894028664,-2979.65433245687,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
5.7946355929034,13.0882177309994,1.37854394792552,0.060659360200691,372.236579580569,-3734.12359986171,982.833974344961,-2751.28962551674,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
3.7789952087982,12.7994685692631,2.39525166433766,0.0185693959092586,371.320995276539,-3739.21436558696,932.442086168802,-2806.77227941816,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
7.74901354752745,5.40563021111476,1.62423812234856,0.186670250992054,368.395083113221,-3726.35984777772,305.438449703212,-3420.92139807451,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
2.50551703553515,9.46954802297912,2.02385157557858,0.063063522693699,373.600039213221,-3719.74781819443,949.159654770392,-2770.58816342403,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
2.8110686308231,8.16828472217428,1.73960641086223,0.0277906811845114,374.239379406835,-3706.72047064587,832.787081873781,-2873.93338877209,22867b27-beef-e411-93f9-f0921c16b9e7,06820e01-80f0-e411-93f9-f0921c16b9e7
