META_R0_and_susceptibility_scaling,META_Campaign_Efficacy,META_RI_Coverage,META_Dual_Migration,META_LGA_Coverage_StdDev,logscoreweights_regularized_for_distributions,logscore_age_at_infection,logscore_statewide_case_counts,logscore_Fraction_LGAs_reporting,logscore_LGA_case_counts,total_logscore_for_scatterplots,SuiteID,ExpID
8.61218729043213,0.251265382943182,0.053296196425482,2.40479122320666e-06,0.535666085831692,191.361738851884,-3478.19990946699,1517.10243259947,-188.671942040051,-564.404493646983,-2714.17391255455,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.24046535937689,0.239464193194491,0.0475826473550023,9.12373142184151e-07,0.771801586719874,193.202495425532,-3472.21110396884,1562.32722093257,-181.242145880553,-561.09430642428,-2652.2203353411,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.08543572168297,0.186497735194049,0.090898539494727,1.30509228381175e-06,0.729189769801742,186.90307362394,-3481.89483597458,1355.527028569,-221.506417731528,-573.752273252117,-2921.62649838923,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.52142610866917,0.197918582536963,0.120137680864885,1.98460599893946e-06,0.593356391722888,174.109331156814,-3486.37800789989,982.043004042956,-304.39582483059,-611.241760641313,-3419.97258932884,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.52018654207875,0.247497613619425,0.0593885339118473,3.59390800992852e-07,0.546860296898934,180.159657449755,-3482.49087290951,1298.60298185935,-298.417005940348,-592.215930008831,-3074.52082699934,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
7.930946093413,0.134803278024854,0.0948626586611807,1.17495825224698e-06,0.531905387687958,186.611259330077,-3477.23592566182,1422.41248287933,-195.055033316234,-588.008839257221,-2837.88731535594,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.64010522928584,0.172708881614217,0.119197907764998,1.51715989036416e-06,0.601591220819696,197.938400507969,-3471.57284518944,1682.67975854243,-111.574555862737,-555.53596835412,-2456.00361086387,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.27755577659505,0.195397978565155,0.120172086544226,2.39660274194602e-06,0.591112741180367,176.670900982939,-3487.9927886476,1059.31617068077,-283.580268730677,-603.219425487645,-3315.47631218515,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.25455714034029,0.255191920694492,0.079826032843751,2.18632500996219e-06,0.773309520589951,190.915248965934,-3472.40876362649,1539.77975611746,-193.54125903596,-570.671756087286,-2696.84202263228,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.68170244951222,0.13458552133178,0.120826543180335,1.76642361138538e-06,0.443998973017504,184.393547019004,-3468.86421337989,1428.49979005389,-241.537323704388,-595.529319846851,-2877.43106687724,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.15782366959797,0.110825593532437,0.071964793150569,7.54244753467924e-07,0.65211752893082,184.326772394231,-3466.18629359628,1441.13778309231,-242.651915589789,-597.963182523138,-2865.6636086169,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.87115926111619,0.124521997787335,0.137099700087887,1.91733748257113e-06,0.686845520428454,193.119819086557,-3476.62923596353,1581.48418091893,-155.179527242626,-565.958804453915,-2616.28338674115,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.83543210640718,0.251214525214074,0.0698085455729736,1.79791230122727e-06,0.450866902299793,188.989258142308,-3481.69615320265,1438.55941861799,-206.071765199434,-568.685967374926,-2817.89446715902,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.35781436424352,0.217528108189838,0.0616686053825034,7.60567824795476e-08,0.661497914846098,154.729152704549,-3494.63151077914,996.077100626213,-456.958860839643,-684.464491124111,-3639.97776211668,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
7.83907166390443,0.171587863919956,0.0818367089253322,1.14879929162887e-06,0.548827185764312,191.142845011335,-3475.25442378477,1488.50904301736,-167.191115847707,-571.860329127261,-2725.79682574238,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.72550113429673,0.177207459071795,0.179888126742278,1.72920405271015e-06,0.52050954089205,189.36693675445,-3488.85726048051,1439.73938548043,-190.047931496026,-565.700947895284,-2804.86675439139,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.80568413069289,0.157349363250759,0.106085356400712,2.61683562643482e-06,0.534022291173926,189.222604155256,-3470.93508596401,1523.72651474143,-190.590250095958,-581.878943904006,-2719.67776522254,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.615163421946,0.19665242617385,0.0544659058994919,1.09805845292332e-06,0.648175966877357,195.771990343242,-3472.41057738676,1604.08686425304,-149.353652726484,-555.256463066277,-2572.93382892648,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.89463293255705,0.146596341318508,0.0694112829247564,1.09709426609906e-06,0.501533395705073,175.775083325168,-3464.02351957227,1232.17014672089,-343.422819313663,-616.815455507081,-3192.09164767213,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.36895813035738,0.204935990003333,0.0717338733795228,1.40744222894122e-06,0.646901050073053,189.018095013509,-3466.89526913879,1491.98334164335,-209.106509927527,-579.847512800989,-2763.86595022395,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.55005471242476,0.226685175228198,0.137275169272616,1.47569652664386e-06,0.675912852564452,192.343914964133,-3478.83616256307,1536.01774840604,-155.354215143073,-567.204838125623,-2665.37746742573,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.92571624125236,0.128543402688052,0.152833798127735,2.07218756076917e-06,0.623042226707703,189.400976704682,-3477.28855209215,1522.15309741681,-183.336201974304,-578.32101749725,-2716.7926741469,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.57777176486344,0.173685266529043,0.103087090058805,2.45553206191479e-06,0.469312260399636,195.641486355354,-3472.95408526578,1634.57311873278,-136.648310737295,-560.123744508211,-2535.15302177851,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.54753016285201,0.182239334421334,0.0920031818032317,1.79671966771444e-06,0.491890354325503,196.554148788383,-3472.6561303135,1646.74502759029,-127.821140310601,-557.560362020626,-2511.29260505444,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.58489605750242,0.155844487764751,0.0919234900891874,1.52691718000963e-06,0.559760685989677,171.672707852464,-3466.07356881275,1105.53245403786,-391.318789138946,-622.812445864871,-3374.6723497787,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.64051235801496,0.13764751945274,0.132963227154949,1.40672596443263e-06,0.736500302063458,198.148796040259,-3471.66033805022,1677.56246005267,-109.150255471596,-554.608120913911,-2457.85625438306,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.77011580690868,0.237598651875164,0.0890329960364342,8.71612850743872e-07,0.678858679563868,181.989948106972,-3482.36096626677,1202.43061720246,-264.338031668531,-585.833352201277,-3130.10173293412,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
7.85861104381954,0.157699679835934,0.112238670227304,1.09926169763662e-06,0.572807836231051,196.748855874096,-3477.78050287331,1653.7204325823,-130.496046618673,-552.597786430795,-2507.15390334048,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
7.7520085623904,0.213146707752018,0.0630290893990945,8.40735238415375e-07,0.710222797911769,176.01215867492,-3484.96660187808,1005.13616438085,-326.803761151582,-596.125963814381,-3402.76016246319,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.76243492645978,0.155692840411949,0.116014906352439,5.35522895919639e-07,0.665048154249271,193.51431608105,-3472.26988963112,1619.36277810917,-162.080210121539,-566.351157538437,-2581.33847918192,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.72426841161734,0.157019622488073,0.138767066379924,2.46737511037206e-06,0.730270259442559,195.849699950924,-3474.53349818067,1659.9887217502,-125.524755032568,-561.661393376772,-2501.73092483981,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.60361901980303,0.204661813821862,0.0677801988534341,1.93936463205135e-06,0.582660578003795,187.210395813047,-3466.81957333109,1448.11975880084,-225.440804436852,-584.832948963131,-2828.97356793023,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.24856763909197,0.233715787548196,0.0488052484485699,1.97576460246372e-06,0.892830109953254,182.158786521406,-3466.94274433168,1354.6787801147,-285.870030884599,-596.059809988722,-2994.1938050903,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.39062513445637,0.167154714439405,0.0930350862339753,1.2558802956955e-06,0.706571529018908,190.020419244168,-3470.73089779009,1520.95331890781,-191.704813405826,-576.833988165947,-2718.31638045406,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.50482402342251,0.196380098471509,0.0728462693634565,1.46838837517001e-06,0.786287571129562,195.90712330197,-3473.23711209118,1603.20180544036,-133.54867764028,-557.80900849865,-2561.39299278976,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.55044877511141,0.134912402505525,0.12189301220374,1.49709885621664e-06,0.64697228233375,197.189998750782,-3469.84485190299,1660.36636118113,-116.482799634808,-559.021588588477,-2484.98287894514,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.84399839844316,0.171553243705514,0.129347192656781,2.64105162527068e-06,0.705780510012851,180.721056805727,-3470.19516834026,1375.2023334156,-287.023594960605,-603.084662645612,-2985.10109253088,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.73416854883908,0.191239429155783,0.072881829967614,2.13571668418202e-06,0.654292572309623,191.692541419431,-3468.79449750122,1538.6758195955,-175.338565415559,-572.922188166508,-2678.37943148778,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.20469503906431,0.179520717757871,0.0690136731148461,2.96809284667023e-06,0.739718736331128,183.425988735092,-3465.86443479937,1388.1291200187,-266.218898551293,-595.482016974143,-2939.4362303061,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.58050591983258,0.226041351091932,0.0278932325664901,6.29947666843708e-07,0.63088119064743,185.353848770577,-3469.84479978093,1404.89083011345,-205.748228896687,-597.077352107785,-2867.77955067196,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.64777120376574,0.192893353174454,0.124919384385081,2.02883088464715e-06,0.532158145217088,184.467479061496,-3481.02626599198,1320.97853981647,-212.310222795316,-589.804415651208,-2962.16236462204,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.1951444834838,0.192429145177066,0.0389455112294421,2.31792655329991e-06,0.727460737299598,183.185587410946,-3465.11202496941,1376.0789863197,-277.590455693055,-594.081053282762,-2960.70454762552,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.71622658976031,0.107177864722,0.172572769820859,1.68676046444441e-06,0.417764863507234,194.885087607857,-3472.62278504165,1585.84111672654,-127.85992750996,-565.049599532522,-2579.69119535759,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.9355445585011,0.186656696923419,0.101665037230128,1.41211275571545e-06,0.465286340924966,197.398567645059,-3469.76305003205,1658.08934864183,-120.63582570968,-556.691577762256,-2489.00110486215,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.66462240116427,0.195708598643011,0.0752842064708152,1.97438048306605e-06,0.670765855553945,184.351349266873,-3469.80726966891,1411.4652232415,-254.935267506015,-591.09454259936,-2904.37185653279,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.20655988555561,0.153780227172102,0.0951554334615171,3.35801109552874e-06,0.720666334891537,179.759362769106,-3465.89922469521,1311.42755429057,-314.6252491426,-602.161093286329,-3071.25801283357,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.74122521200077,0.186458235923936,0.0836299778006633,1.75278048410767e-06,0.560620657823851,196.479721080245,-3473.00378567931,1645.19202594276,-128.251532712251,-557.602851523187,-2513.66614397199,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.68543084504504,0.162613287126493,0.0721899397074111,2.40662000398966e-06,0.506395249430398,192.843495901367,-3466.16488450021,1570.21117241766,-153.533691439158,-574.534728137254,-2624.02213165896,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.73306236563144,0.266109772723395,0.0106711113553589,2.09861161485435e-06,0.702813472622766,189.497863698935,-3473.8693151536,1464.70498594142,-218.792861091604,-568.761350733295,-2796.71854103708,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.0525023001036,0.0950528501606469,0.108019908232808,2.14902064007784e-06,0.680331996654333,173.692917074919,-3464.25785227034,1146.1126833408,-376.122409641906,-617.391605986965,-3311.65918455841,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.77117878120543,0.232927390679008,0.110616587591077,2.14167747342782e-06,0.619580019870561,189.470408415631,-3482.95093624799,1421.80889194313,-195.033660557012,-567.024131253907,-2823.19983611579,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.10074259065853,0.180328103700847,0.131859311589815,1.66947624941128e-06,0.653825532517837,168.320935166237,-3479.55129274867,925.148103613891,-299.527632102048,-649.369707349843,-3503.30052858667,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.02579281682448,0.1859849209226,0.0743925965217929,2.38090669201664e-06,0.663591242693094,174.629737423464,-3470.9540528764,1152.76929238035,-385.619287042466,-605.209689518159,-3309.01373705668,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.40053877453802,0.181463326583699,0.0552453440093721,8.55416447211597e-07,0.534959421487294,177.691437900167,-3464.80765541925,1291.59851245375,-311.102100648883,-615.350932397501,-3099.66217601189,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.89299943507943,0.215750133808748,0.0890560094201891,1.62098626412958e-06,0.587548847690649,196.985223885595,-3470.61040140496,1641.66983538695,-123.724709914618,-557.150371966908,-2509.81564789954,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.31553499747015,0.164689801824326,0.108466743568354,1.98420852555257e-06,0.71943173086936,197.28312466377,-3474.9186478261,1679.21408685329,-113.744064276656,-556.550308237685,-2465.99893348715,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.81972922394101,0.127451549564998,0.154403449955668,1.97194361176609e-06,0.650501443283071,195.719025192254,-3474.09782589628,1635.44223097387,-129.145593467661,-560.807910060602,-2528.60909845067,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.888548688151,0.221068764420502,0.074033776426917,2.06513747501667e-06,0.655090963297599,187.049899837595,-3473.52519619066,1482.08443405716,-224.726538303902,-582.919270911712,-2799.08657134911,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.30852901569987,0.187376656035917,0.11020351360816,2.38940821120044e-06,0.686827235042372,196.606750830795,-3472.61868007192,1664.84338280456,-119.06290911722,-560.213372526154,-2487.05157891073,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.50206439019832,0.17805083975861,0.151174072520907,2.4679454313115e-06,0.692869000199928,193.841437549382,-3475.82128894682,1627.01223898095,-144.05019017838,-566.847061706757,-2559.70630185101,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.69258881343047,0.226852215048287,0.077076995879477,2.80120051218221e-07,0.70103827701185,173.180499449444,-3486.23341958418,1177.79799151948,-352.044065300723,-613.155540789997,-3273.63503415542,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.94338919163876,0.109716285213489,0.125189561705606,2.4429714666246e-06,0.585606174848914,178.344305817225,-3467.68802092879,1297.76275412561,-319.649852211596,-607.633386734443,-3097.20850574922,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.99342915451096,0.154003851214394,0.0230226779127442,5.49881783649187e-07,0.721060701592638,182.583091113883,-3464.0896441541,1402.58487042186,-263.810163587884,-602.927103139223,-2928.24204045935,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.55867529513947,0.215068908513635,0.106017808512669,1.68578501390737e-06,0.568067363879727,186.484270377356,-3481.58784449677,1343.37028251483,-224.928857324078,-575.107612733097,-2938.25403203911,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.00524758762926,0.19856974452229,0.072199595999959,7.39057483492308e-07,0.696096005012531,175.920387925854,-3476.95557669246,1098.79100717703,-290.272443472417,-615.052386302154,-3283.48939929,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.86498539037601,0.238733724179807,0.0706734120155064,2.33102959443141e-06,0.700895325358838,192.443843636664,-3473.72221881958,1594.49187304389,-164.585830450692,-570.143079952432,-2613.95925617881,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.63625465668184,0.133739386290629,0.107307293023406,6.70371120811839e-07,0.672539437955684,198.628593208179,-3467.79350935655,1653.87232723466,-111.764786452375,-552.666502089554,-2478.35247066382,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.87656057234259,0.191981417406233,0.0846182572809966,1.36315876476551e-06,0.817721005149497,187.791346320965,-3468.31575474744,1467.79818920802,-216.482816479136,-583.409223227787,-2800.40960524633,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.03171349823399,0.231798029626137,0.0904390296246388,1.80371163915056e-06,0.796546606303714,192.781335190235,-3477.88910963534,1509.17348498213,-172.319027893246,-559.851971223959,-2700.88662377041,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.5465444230651,0.264589714214067,0.117280707498681,2.98498662927609e-06,0.712030897912776,171.263377520118,-3494.2155260955,749.80355809303,-386.78722553324,-592.817976574177,-3724.01717010988,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
7.78016813691366,0.125285211519904,0.160802543886879,1.37105930503815e-06,0.583225061941582,192.665910321055,-3481.62253640336,1597.38406110157,-157.693512326634,-565.387388823654,-2607.31937645207,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.70339099944174,0.195953200164539,0.155555299892175,2.2259056855275e-06,0.604736748447421,181.843409001167,-3489.91565815324,1227.91763983842,-245.382984580086,-587.476846627068,-3094.85784952198,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.56435217750563,0.209737355434602,0.133222456110626,1.40801647040601e-06,0.574551776987366,192.646980203351,-3478.53019665879,1530.21964283274,-161.883735700774,-563.716456088188,-2673.91074561501,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.89996912760433,0.171811621457067,0.0734934227199779,1.39358402957555e-06,0.52862065385626,190.403517809398,-3471.0153311092,1536.2406821015,-189.135354592605,-575.62511273154,-2699.53511633184,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.68021185972985,0.172288690443317,0.140854761248144,1.15908072368046e-06,0.65977314091695,184.980723695413,-3479.15333407279,1349.74419701581,-200.255554664503,-592.185805209841,-2921.85049693133,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.47850060050296,0.229156592311191,0.0588535725101927,1.17778640475931e-06,0.551855347453853,174.03033061903,-3479.98655693715,961.020138557419,-308.155403803146,-614.160883704805,-3441.28270588769,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.67156545049894,0.140458298441647,0.163911910554072,2.03859164018025e-06,0.670690734192657,193.892274112869,-3478.45859277586,1589.96066251965,-132.055421093067,-566.238716358583,-2586.79206770786,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.71756271148048,0.173420600610868,0.0586771305805946,2.15191135247959e-06,0.46013742811998,178.308913534129,-3466.54301340064,1280.51134429118,-329.476471119541,-605.433615315023,-3120.94175554403,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.6520470370619,0.193804426183627,0.088086213211183,1.82289040555562e-06,0.578768661066702,194.795219638408,-3472.62443511111,1624.56376258823,-147.823789870489,-562.210185290346,-2558.09464768371,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.03974730791992,0.202782928621681,0.0589066262694223,2.18094185463512e-06,0.526825597269817,182.268575424228,-3468.760419983,1363.74274071999,-282.155706987775,-595.495538803668,-2982.66892505446,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.56844362073468,0.25739734553272,0.0628696343261935,2.19616969681083e-06,0.735903409461198,185.047411467071,-3468.65669181021,1386.85949736764,-258.84907013119,-585.681532069601,-2926.32779664337,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.48399150336166,0.148624112315524,0.124209621117335,2.65232787313673e-06,0.484582299393236,185.240666449326,-3468.93830727574,1448.37955289701,-237.138523316868,-592.325230883027,-2850.02250857862,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.81010551119778,0.207289562889411,0.0498621235797138,1.15755624503419e-06,0.736145311507267,195.971734774972,-3469.06970226083,1589.37358154895,-134.81047003324,-559.307988787165,-2573.81457953228,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.90818472462568,0.241356886213534,0.0594824449823231,1.35417408724407e-06,0.793652464683109,194.12315529516,-3470.40058224193,1589.45129647994,-163.073239193941,-562.449758177251,-2606.47228313318,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.92862015570289,0.231294640881797,0.0793005561326933,2.41884620806348e-06,0.830654911503739,173.197702336584,-3491.77836761356,847.696430634054,-351.92017879152,-595.632431371312,-3591.63454714234,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.81927651693752,0.203225774463573,0.082625784363152,8.47297665218783e-07,0.619308916489331,196.085788702069,-3471.13324892615,1638.87188787864,-141.533246740243,-557.629702701352,-2531.42431048911,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.58453702455704,0.173160910804449,0.176750453616449,1.34358735670864e-06,0.62932070824267,197.104734395168,-3479.16573735111,1662.37663669287,-120.405446524232,-552.42235084738,-2489.61689802986,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.30610548815718,0.190988495118058,0.0978555040088759,1.60810287275416e-06,0.488818156669378,196.228814799246,-3471.7727513193,1638.47272996487,-136.32439685522,-557.630792081037,-2527.25521029069,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.02450748554083,0.209926418496202,0.0647254357456123,1.25929248497109e-06,0.615142013654221,180.754021186766,-3469.26485961222,1310.62565740896,-298.486650483918,-597.950623463635,-3055.07647615081,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.69109851874707,0.184579568109396,0.112700320801842,2.726864833988e-06,0.871885879654229,189.25656858348,-3478.62154528952,1447.50819755159,-176.314335053246,-576.944066662096,-2784.37174945327,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
9.20311253016943,0.136514579581636,0.0957045466502816,2.95154655209486e-06,0.678225646197573,181.158413203996,-3464.96530890013,1365.7006670174,-294.358057531156,-601.717578806851,-2995.34027822074,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
7.8894325102317,0.206071214260485,0.00160437486697886,1.14056075412051e-06,0.61882274218986,194.827985903438,-3472.99563583741,1595.56627470855,-165.899936055736,-556.038855341335,-2599.36815252593,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.29770986375741,0.239133446499378,0.0384992688270183,1.29705818287774e-06,0.739997188519977,169.023869222997,-3485.49219655172,629.692618943536,-392.356030366512,-605.673755713202,-3853.8293636879,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
7.9616316595876,0.158799484974782,0.0674371466435233,7.05908646261156e-07,0.575807568593128,194.484792393359,-3470.88767401663,1589.31326409442,-146.159870049523,-564.177798674959,-2591.91207864669,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
8.02918690920234,0.163961724792668,0.127575775118964,8.16697213996974e-07,0.656711209816189,192.90583498321,-3479.82131600441,1598.22058694818,-163.873012189385,-563.638634727944,-2609.11237597356,8b26955-e4fd-e411-93f7-f0921c16849b\,2faeb0e9-7c01-e511-93f7-f0921c16849b
